HORA;DIA;SALA;ACTIVIDAD;FOTO;AFINIDAD;URL;;;
17:45;20;Networking Area;Meet the Expert;imgs/artist/meet_expert.png;;http://sonarplusd.com/es/activity/meet-the-expert-3/;;;
18:00;20;Networking Area;Meet the Expert;imgs/artist/meet_expert.png;;http://sonarplusd.com/es/activity/meet-the-expert-3/;;;
18:15;20;Networking Area;Meet the Expert;imgs/artist/meet_expert.png;;http://sonarplusd.com/es/activity/meet-the-expert-3/;;;
18:30;20;Networking Area;Meet the Expert;imgs/artist/meet_expert.png;;http://sonarplusd.com/es/activity/meet-the-expert-3/;;;
18:45;20;Networking Area;Meet the Expert;imgs/artist/meet_expert.png;;http://sonarplusd.com/es/activity/meet-the-expert-3/;;;
19:00;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:15;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:30;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:45;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:00;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:15;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:30;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:45;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:00;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:15;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:30;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:45;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:00;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:15;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:30;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:45;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:00;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:15;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:30;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:45;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:00;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:15;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:30;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:45;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
13:00;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
13:15;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
13:30;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
13:45;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
14:00;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
14:15;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
14:30;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
14:45;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
15:00;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
15:15;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
15:30;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
15:45;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
16:00;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
16:15;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
16:30;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
16:45;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
17:00;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
17:15;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
17:30;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
17:45;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:00;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:15;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:30;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:45;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:00;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:15;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:30;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:45;20;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:00;20;Welcome Bar;Copa Estrella;imgs/artist/estrella.png;;http://sonarplusd.com/activity/meetdrinks-sonard-by-estrella-damm/;;;
20:15;20;Welcome Bar;Copa Estrella;imgs/artist/estrella.png;;http://sonarplusd.com/activity/meetdrinks-sonard-by-estrella-damm/;;;
20:30;20;Welcome Bar;Copa Estrella;imgs/artist/estrella.png;;http://sonarplusd.com/activity/meetdrinks-sonard-by-estrella-damm/;;;
20:45;20;Welcome Bar;Copa Estrella;imgs/artist/estrella.png;;http://sonarplusd.com/activity/meetdrinks-sonard-by-estrella-damm/;;;
9:00;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:15;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:30;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:45;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:00;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:15;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:30;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:45;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:00;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:15;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:30;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:45;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:00;20;Escenario+D by Mazda Rebeis;Berklee presenta: The Sing / Song Table & Flex sleeves (ES);imgs/artist/berklee.png;;http://sonarplusd.com/es/activity/the-sing-song-table-y-flex-sleeves/;;;
12:15;20;Escenario+D by Mazda Rebeis;Berklee presenta: The Sing / Song Table & Flex sleeves (ES);imgs/artist/berklee.png;;http://sonarplusd.com/es/activity/the-sing-song-table-y-flex-sleeves/;;;
12:30;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:45;20;Escenario+D by Mazda Rebeis;RCAL - Yuri Suzuki (JP) + Jussi Angleseva (S) + John Fass;imgs/artist/john_fass.png;;http://sonarplusd.com/activity/3856/;;;
13:00;20;Escenario+D by Mazda Rebeis;RCAL - Yuri Suzuki (JP) + Jussi Angleseva (S) + John Fass;imgs/artist/john_fass.png;;http://sonarplusd.com/activity/3856/;;;
13:15;20;Escenario+D by Mazda Rebeis;RCAL - Yuri Suzuki (JP) + Jussi Angleseva (S) + John Fass;imgs/artist/john_fass.png;;http://sonarplusd.com/activity/3856/;;;
13:30;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
13:45;20;Escenario+D by Mazda Rebeis;The godfather of Controlerism: Matt MOLDOVER (US);imgs/artist/godfather.png;;https://twitter.com/sonarplusd/status/601038390226767872;;;
14:00;20;Escenario+D by Mazda Rebeis;The godfather of Controlerism: Matt MOLDOVER (US);imgs/artist/godfather.png;;https://twitter.com/sonarplusd/status/601038390226767872;;;
14:15;20;Escenario+D by Mazda Rebeis;The godfather of Controlerism: Matt MOLDOVER (US);imgs/artist/godfather.png;;https://twitter.com/sonarplusd/status/601038390226767872;;;
14:30;20;Escenario+D by Mazda Rebeis;The godfather of Controlerism: Matt MOLDOVER (US);imgs/artist/godfather.png;;https://twitter.com/sonarplusd/status/601038390226767872;;;
14:45;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
15:00;20;Escenario+D by Mazda Rebeis;Roli presenta seaboard (UK);imgs/artist/seaboard.png;;http://sonarplusd.com/es/activity/3228/;;;
15:15;20;Escenario+D by Mazda Rebeis;Roli presenta seaboard (UK);imgs/artist/seaboard.png;;http://sonarplusd.com/es/activity/3228/;;;
15:30;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
15:45;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
16:00;20;Escenario+D by Mazda Rebeis;Resident Advisor Machine Love con Voices from The Lake (IT);imgs/artist/machinelove.png;;http://sonarplusd.com/es/activity/resident-advisor-machine-love/;;;
16:15;20;Escenario+D by Mazda Rebeis;Resident Advisor Machine Love con Voices from The Lake (IT);;;http://sonarplusd.com/es/activity/resident-advisor-machine-love/;;;
16:30;20;Escenario+D by Mazda Rebeis;Resident Advisor Machine Love con Voices from The Lake (IT);;;http://sonarplusd.com/es/activity/resident-advisor-machine-love/;;;
16:45;20;Escenario+D by Mazda Rebeis;Resident Advisor Machine Love con Voices from The Lake (IT);;;http://sonarplusd.com/es/activity/resident-advisor-machine-love/;;;
17:00;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
17:15;20;Escenario+D by Mazda Rebeis;Pioneer DJ demo session: Lo analógico con lo digital (JP);imgs/artist/pioneer.png;;http://sonarplusd.com/es/activity/lo-analogico-con-lo-digital/;;;
17:30;20;Escenario+D by Mazda Rebeis;Pioneer DJ demo session: Lo analógico con lo digital (JP);imgs/artist/pioneer.png;;http://sonarplusd.com/es/activity/lo-analogico-con-lo-digital/;;;
17:45;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:00;20;Escenario+D by Mazda Rebeis;Ableton presentación Libro;imgs/artist/ableton.png;;http://sonarplusd.com/es/activity/fear-of-a-blank-project/;;;
18:15;20;Escenario+D by Mazda Rebeis;Ableton presentación Libro;imgs/artist/ableton.png;;http://sonarplusd.com/es/activity/fear-of-a-blank-project/;;;
18:30;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:45;20;Escenario+D by Mazda Rebeis;Twinsters;imgs/artist/general.png;;http://sonar.es/es;;;
19:00;20;Escenario+D by Mazda Rebeis;Twinsters;imgs/artist/general.png;;http://sonar.es/es;;;
19:15;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:30;20;Escenario+D by Mazda Rebeis;Aron Koblin + Chris Milk;imgs/artist/koblim_milk.png;;http://sonarplusd.com/es/activity/koblin/;;;
19:45;20;Escenario+D by Mazda Rebeis;Aron Koblin + Chris Milk;imgs/artist/koblim_milk.png;;http://sonarplusd.com/es/activity/koblin/;;;
20:00;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:15;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:30;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:45;20;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
